modelo,repeticao,pergunta,edital,tema,item_esperado,configuracao,status,valores_esperados,erro_conferencia,correta,referenciada,correta_com_referencia,item_recuperado,citou_item,tokens_entrada,latencia_ms,resposta
Claude Sonnet 5,3,q12-agr,Agricultura Familiar para ICTs 2026,avaliação,,Configuração híbrida,partial,true,,true,true,true,,,27428,11661,"Não consta nos documentos selecionados. Os trechos fornecidos não mencionam nenhuma ""pontuação adicional"" ou ""bônus"" na avaliação de mérito. O que consta é a pontuação regular dos 5 critérios de avaliação (com notas de 1-5 ou 0-5 e pesos de 2 a 5) [c_b91065] [c_ed25e4], incluindo regras de nota zero (critério 5, se faltarem informações do item 5.6.1) [c_b91065] e de eliminação (média ponderada abaixo de 3,5, ou nota 1 no critério 3) [c_bd5031]."
Claude Sonnet 5,3,q12-agr,Agricultura Familiar para ICTs 2026,avaliação,,Configuração com busca adicional,answered,true,,true,true,true,,,48457,18033,"Não consta nos documentos selecionados. Os trechos disponíveis apresentam os critérios de avaliação de mérito com suas notas e pesos [c_ed25e4] [c_b91065], incluindo o critério 5 (Parcerias previstas, conforme item 5.6) [c_ed25e4] [c_b91065], mas não descrevem nenhuma ""pontuação adicional"" ou bonificação específica concedida sob determinadas condições — apenas a atribuição de nota zero ao critério 5 caso a proposta não traga as informações do item 5.6.1 [c_b91065]."
Claude Sonnet 5,3,q13-reg,Subvenção Regional,documentação,11.2.1,Doc. inteiro,answered,true,,true,true,true,true,true,22102,10027,"Os documentos exigidos junto com a proposta, de todas as instituições que a integram (proponente e coexecutora(s)), são [sec-d3-anexo-2]: **a) Estatuto/Contrato Social** atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [sec-d3-anexo-2]. **b) Documentos para análise econômico-financeira:** Balanço Patrimonial e Demonstrativo de Resultado do ano de 2025 [sec-d3-anexo-2]. - Devem estar assinados pelo contador, com número de registro no CRC, de forma digital ou física (digitalizados) [sec-d3-anexo-2]. - Se a proponente/coexecutora pertencer a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo [sec-d3-anexo-2]. - Empresas optantes pelo SIMPLES não estão isentas dessa documentação [sec-d3-anexo-2]. - Alternativamente, aceitam-se documentos contábeis auditados por auditoria independente ou na forma gerada pelo Sped/ECF [sec-d3-anexo-2]. - Para propostas submetidas nos quatro primeiros meses do ano, aceitam-se, alternativamente, documentos referentes a 2024 [sec-d3-anexo-2]. **c) Link de vídeo de até 10 minutos**, contendo: (i) apresentação da inovação da proposta e relevância do projeto "
Claude Sonnet 5,3,q13-reg,Subvenção Regional,documentação,11.2.1,RAG vetorial,answered,true,,true,false,false,true,true,9126,11282,"Com base nos trechos fornecidos, os documentos exigidos para apresentação da proposta são: **Documentos de todas as instituições participantes (proponente e coexecutora(s)), conforme Anexo 2:** 1. **Estatuto/Contrato Social** atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [c_3c4066]. 2. **Documentos para análise econômico-financeira**: Balanço Patrimonial e Demonstrativo de Resultado do ano de 2025 [c_3c4066]. - Devem estar assinados pelo contador, com número de registro no CRC, de forma digital ou física (neste caso, digitalizados) [c_3c4066]. - Se proponente e/ou coexecutora pertencer a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo [c_3c4066]. - Empresas optantes pelo SIMPLES NÃO estão isentas dessa documentação [c_3c4066]. - Alternativamente, são aceitos documentos contábeis auditados por auditoria independente ou gerados pelo Sped (ECF) [c_3c4066]. - Para propostas submetidas nos quatro primeiros meses do ano, serão aceitos alternativamente documentos referentes a 2024 [c_3c4066]. 3. **Link de vídeo de até 10 minutos**, contendo: (i) apresentação da inovação da proposta"
Claude Sonnet 5,3,q13-reg,Subvenção Regional,documentação,11.2.1,Configuração híbrida,answered,true,,true,true,true,true,true,11334,12076,"# Documentos exigidos para apresentação da proposta De acordo com o Anexo 2 do edital, deverão ser encaminhados por todas as instituições que integram a proposta (proponente e coexecutora(s)), pelo formulário de apresentação de proposta [c_3c4066]: **a)** Estatuto/Contrato Social atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [c_3c4066]. **b)** Documentos para análise econômico-financeira: Balanço Patrimonial e Demonstrativo de Resultado do ano de 2025 [c_3c4066]. - Devem estar assinados pelo contador, com número de registro no CRC, de forma digital ou física (neste caso, digitalizados) [c_3c4066]. - Se a proponente/coexecutora pertencer a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo [c_3c4066]. - Empresas optantes pelo SIMPLES NÃO estão isentas de apresentar essa documentação contábil [c_3c4066]. - Alternativamente, são aceitos documentos contábeis auditados por auditoria independente ou na forma gerada pelo Sped/ECF da Receita Federal [c_3c4066]. - Para propostas submetidas nos quatro primeiros meses do ano, serão aceitos, alternativamente, documentos referentes ao ano d"
Claude Sonnet 5,3,q13-reg,Subvenção Regional,documentação,11.2.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,11506,14073,"# Documentos para apresentação da proposta Conforme o Anexo 2 do Edital MIB R2 — Subvenção Econômica Regional, devem ser encaminhados pelo formulário de apresentação de proposta, de **todas as instituições que integram a proposta** (proponente e coexecutora(s)) [c_3c4066]: **a) Estatuto/Contrato Social** atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [c_3c4066]. **b) Documentos para análise econômico-financeira:** Balanço Patrimonial e Demonstrativo de Resultado do ano de 2025 [c_3c4066], com as seguintes observações: - Devem estar assinados pelo contador, com registro no CRC, de forma digital ou física (neste caso, digitalizados) [c_3c4066]; - Em caso de proponente/coexecutora pertencente a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo [c_3c4066]; - Empresas optantes pelo SIMPLES **não** estão isentas dessa documentação contábil [c_3c4066]; - Alternativamente, são aceitos documentos contábeis auditados por auditoria independente ou gerados pelo Sped/ECF da Receita Federal [c_3c4066]; - Para propostas submetidas nos quatro primeiros meses do ano, são aceitos, alternativamen"
Claude Sonnet 5,3,q13-tec,MIB R2 — Tecnologias Digitais,documentação,6.10,Doc. inteiro,answered,true,,true,true,true,true,true,25807,9284,"# Documentos exigidos junto com a proposta De acordo com o item 6.10, é obrigatório o envio à Finep, em campo específico do formulário de apresentação da proposta, dos seguintes documentos [sec-d1-6.10]: **a) Documentos societários:** - Estatuto/Contrato Social atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [sec-d1-6.10]. **b) Documentos para análise econômico-financeira:** - Balanço Patrimonial e Demonstrativo de Resultado do último ano, conforme calendário fiscal [sec-d1-6.10]. - Devem estar assinados pelo contador, com número de identificação de seu registro no CRC, de forma digital ou física (neste caso, digitalizados) [sec-d1-6.10]. - No caso de proponente e/ou coexecutora pertencente a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo econômico [sec-d1-6.10]. - Empresas optantes pelo SIMPLES **não estão isentas** de apresentar essa documentação contábil [sec-d1-6.10]. - Alternativamente, serão aceitos documentos contábeis auditados por auditoria independente ou na forma gerada pelo Sped (ECF) [sec-d1-6.10]. **Adicionalmente (não é ""documento"" no formulário, mas exigência "
Claude Sonnet 5,3,q13-tec,MIB R2 — Tecnologias Digitais,documentação,6.10,RAG vetorial,answered,true,,true,true,true,true,true,9735,8891,"# Documentos exigidos junto com a proposta De acordo com o item 6.10 do Edital, é **obrigatório** o envio à Finep dos seguintes documentos em campo específico do formulário de apresentação da proposta [c_4e273c]: **a) Estatuto/Contrato Social** atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [c_4e273c]. **b) Documentos para análise econômico-financeira:** Balanço Patrimonial e Demonstrativo de Resultado do último ano, conforme calendário fiscal [c_4e273c]. - b.1) Os documentos contábeis devem estar assinados pelo contador, com número de registro no CRC, de forma digital ou física (neste caso, digitalizados) [c_4e273c]. - b.2) Se a proponente e/ou coexecutora pertencer a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo [c_4e273c]. - b.3) Empresas optantes pelo SIMPLES **não** estão isentas de apresentar essa documentação contábil [c_4e273c]. - b.4) Alternativamente, são aceitos documentos contábeis auditados por auditoria independente ou gerados pelo Sped (ECF) [c_4e273c]. **Vídeo (item 6.9):** além dos documentos acima, é obrigatório o envio de link de vídeo de até 10 minutos, "
Claude Sonnet 5,3,q13-tec,MIB R2 — Tecnologias Digitais,documentação,6.10,Configuração híbrida,answered,true,,true,true,true,true,true,22944,19062,"# Documentos exigidos junto com a proposta (item 6.9 e 6.10) Conforme o item 6 do Edital MIB R2, além do preenchimento da proposta na plataforma, são obrigatórios: **Vídeo:** - Link de vídeo de até 10 minutos, contendo: (i) apresentação da inovação da proposta e relevância do projeto; (ii) demonstração da capacidade técnica e infraestrutura da empresa, com apresentação de eventuais parceiros [c_4e273c] - Não serão aceitos links com acesso restrito, data de expiração, limitado por senha, que exijam autenticação ou qualquer outra forma de permissão [c_4e273c] **Documentos obrigatórios (campo específico do formulário — item 6.10):** Adicionalmente, será obrigatório o envio à Finep de documentos em campo específico do formulário de apresentação da proposta [c_4e273c]: - a) Estatuto/Contrato Social atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [c_4e273c] - b) Documentos para análise econômico-financeira: Balanço Patrimonial e Demonstrativo de Resultado do último ano, conforme calendário fiscal [c_4e273c] **Observações sobre os documentos contábeis:** - Devem estar assinados pelo contador, com número de identificação de"
Claude Sonnet 5,3,q13-tec,MIB R2 — Tecnologias Digitais,documentação,6.10,Configuração com busca adicional,answered,true,,true,true,true,true,true,23185,15231,"# Documentos exigidos junto com a proposta De acordo com o item 6.10 do edital, é obrigatório o envio à Finep, em campo específico do formulário de apresentação da proposta, dos seguintes documentos [c_4e273c]: **a) Estatuto/Contrato Social** atualizado e devidamente arquivado no registro competente (Junta Comercial ou Registro Civil de Pessoas Jurídicas) [c_4e273c]. **b) Documentos para análise econômico-financeira:** Balanço Patrimonial e Demonstrativo de Resultado do último ano, conforme calendário fiscal [c_4e273c]. - b.1) Devem estar assinados pelo contador, com número de identificação do registro no CRC, de forma digital ou física (neste caso, digitalizados) [c_4e273c]. - b.2) Se a proponente e/ou coexecutora pertencer a grupo econômico, também deve ser enviada a documentação financeira consolidada do grupo [c_4e273c]. - b.3) Empresas optantes pelo SIMPLES **não** estão isentas dessa documentação contábil [c_4e273c]. - b.4) Alternativamente, são aceitos documentos contábeis auditados por auditoria independente ou gerados pelo Sped (ECF) [c_4e273c]. **Adicionalmente**, deve ser enviado link de vídeo de até 10 minutos contendo: (i) apresentação da inovação da proposta e relevân"
Claude Sonnet 5,3,q13-agr,Agricultura Familiar para ICTs 2026,documentação,10.4,Doc. inteiro,answered,true,contradiz,false,false,false,true,true,29024,9410,"Sobre documentação a ser enviada com a proposta, os documentos fornecidos trazem o seguinte: **O que consta nos documentos:** - Os itens de orçamento devem observar os requisitos de documentação elencados no Anexo 3, sob risco de inabilitação [sec-d1-7.4]. - O Anexo 3 apresenta os documentos necessários e orientações para itens de orçamento que possuem exigências específicas [sec-d1-6.4] — porém o conteúdo detalhado do Anexo 3 não foi incluído nos documentos selecionados. - Informações e documentos adicionais que a instituição julgar necessários para a análise da proposta poderão ser anexados ao Formulário [sec-d1-10.3]. - Para o cadastro prévio na Plataforma Finep, devem ser preenchidos e enviados os segmentos ""Básico de Pessoa Jurídica"" e ""Documentos Institucionais"" [sec-d1-10.4]. - Documentos específicos exigidos conforme o caso: - Cópia da Política de Inovação, obrigatória para propostas com ICTs públicas como executoras [sec-d1-5.7]. - Comprovação das parcerias do item 5.6 (carta de anuência, contratos, acordos de cooperação, protocolos de intenções ou instrumentos jurídicos vigentes) [sec-d1-5.6.1]. - Declaração do bolsista (Anexo 6), quando houver previsão de bolsas [sec-d1-"
Claude Sonnet 5,3,q13-agr,Agricultura Familiar para ICTs 2026,documentação,10.4,RAG vetorial,answered,false,,false,false,false,true,true,4061,7925,"Os trechos fornecidos não trazem uma lista específica de quais documentos devem ser enviados (ex.: CNPJ, estatuto, certidões etc.). O que consta é o seguinte: - Informações e documentos adicionais que a instituição julgar necessários para a análise da proposta podem ser anexados ao Formulário, no item 10.3 [c_77db65]. - As Instituições envolvidas devem estar previamente cadastradas na plataforma da Finep, preenchendo e enviando os segmentos ""Básico de Pessoa Jurídica"" e ""Documentos Institucionais"", conforme item 10.4 [c_77db65]. - Não serão aceitas propostas e documentações enviadas por meio diferente da plataforma (físico, mídia digital etc.), item 10.6 [c_77db65]. - No anexo de apoio (documento do usuário, não normativo), há menção de que ""a documentação referente às exigências documentais aqui marcadas deverá ser inserida na aba 'Anexos Gerais'. Caso não seja apresentada, a documentação será exigida como condicionante para a contratação do projeto ou para a liberação de recursos"" [c_a3a2ee] — mas os trechos não especificam quais são essas ""exigências documentais marcadas"". - Também consta que a proposta só será recebida pela Finep após aprovação dos representantes legais da prop"
